X1,X2,y
7.739560485559633,4.775058736277328,0
4.388784397520523,7.614325631840076,1
8.585979199113824,9.033278719640531,0
6.973680290593639,7.206959467183516,0
0.9417734788764953,9.632112235493796,1
9.756223516367559,7.820051707381772,1
7.61139701990353,8.668014382619265,0
7.860643052769538,1.141040711836372,1
1.2811363267554587,7.324135029937877,1
4.503859378955672,4.400886995273686,0
3.7079802423258124,5.531038024112752,0
9.267649888486018,6.541024094823568,0
6.438651200806645,9.698151167055695,0
8.227616132708299,9.845780814316246,0
4.4341419882733115,2.8822824548790527,1
2.272387217847769,7.337534974379162,1
5.545847870158348,7.499835379352686,1
0.6381725610417532,3.464928613130488,0
8.27631171992582,1.2386977486422102,1
6.316643991220649,0.4094696028571976,1
7.580877400853739,7.773431275291785,1
3.545259681298684,4.896997418169059,1
9.706980243949033,9.855401694949261,0
8.931211213221976,4.649734561936531,0
7.783834970737619,9.779169790738402,0
1.9463870785196757,4.1157600219405985,0
4.667210037270342,7.936821505599726,1
0.43803765787228777,0.8481927231183206,0
1.5428949206754783,5.554617101377639,0
6.830489532424546,8.020597869857243,1
7.447621559078171,9.247016672198887,0
9.6750973243421,8.225830906174316,0
3.2582535813815197,0.36970727201174225,1
3.704597060348689,3.727023413067342,0
4.695558112758079,0.4869847231385127,1
1.894713590842857,1.09282291114558,1
1.2992150533547164,6.753056286674841,1
4.757049262259337,7.132581963116982,1
2.2690934905088413,7.737206827516263,1
6.698139946825103,8.654565480556629,1
4.371519188723307,7.3943146847650985,0
8.326781960578375,8.00871592106632,0
7.002651020022491,0.48963709823279244,1
3.123666413820411,2.345351504412986,1
8.32259801395201,6.218977733752458,0
8.047643574968019,8.581253046248232,0
3.874783790301745,0.045001249396591225,0
2.883281039302441,5.146293421163498,1
6.824955039749755,6.772873993643972,0
1.397524836093098,0.2960728912861321,0
1.9990820247510832,4.013555575533879,1
0.07362269751005512,8.956348813836968,1
7.869243775021384,6.7161280885585875,1
6.648508565920322,2.376583633605973,1
7.051653786263351,8.527811296319127,1
7.807290310219679,3.480314234095143,0
4.5891577553833995,8.533446711440595,1
5.687411959528937,2.989436511189055,0
1.3979699812765745,5.90320250883149,0
1.1453007353597344,3.969400677478341,0
6.6840296179047165,2.7482505075506705,1
4.710962061431325,8.865575621718692,1
5.652361064811888,1.8759368193949133,1
7.649988574160256,0.848115912357631,0
6.347183200005908,3.4192693854566034,1
5.535794006579958,7.1763914764156755,0
5.592071607454136,8.074316059762817,1
3.039500980626122,9.987433700667648,0
0.30817834567939406,2.963620570111649,0
4.367173892323624,4.079419511312822,0
2.145846728195292,1.368212780296263,0
4.085286437246362,5.748719296230336,0
8.53403073268166,9.975800372629172,0
2.3393948586534075,7.008810101206585,1
0.5830274168906602,5.952128404133718,1
2.8138389202199656,3.92369092921794,0
2.935937577666836,9.152987602855548,1
6.6191651472689506,4.969165961303494,1
5.570321523412783,1.343669133130615,0
7.8389820910641355,3.6537846319913347,1
6.643135403273876,0.671666688477669,1
4.063868614400706,2.0197903768878156,1
8.140203846660347,0.17668780999912204,1
1.669729199077039,4.532799165001634,0
0.22712073133860478,6.345402649517972,0
0.9004786077564175,3.4329246237890776,0
7.223593505964503,4.203817715052772,0
4.618772302513873,9.59209272844576,1
1.612717790336018,7.519631215749155,1
5.010447751033635,5.408566369449512,0
1.5231210271316842,2.8454087511182524,0
6.96320375077736,8.969967987729952,0
4.461562755740307,2.350971168806595,0
3.810212260964825,3.2534273051667704,0
3.015120891478765,9.090648144229485,1
6.302825931188885,5.295420552850723,0
3.6181261055339045,7.423179494179767,1
0.87649919316101,5.9074479416376615,1
1.1800590212051532,6.5343920900949515,0
9.618976645495145,2.9938329151482557,1
9.085806907076071,2.4137206162666294,1
6.997071338107496,3.224923471686653,1
2.6586996145951955,1.5544156408342247,0
9.69176377347724,8.743143652908074,0
7.787509039657946,2.832469332501141,0
7.168901891589956,5.614893944143846,0
4.493615021437886,7.919744251413741,1
2.72241561845159,7.838241093757135,1
0.9639096215349929,4.3838625858419284,1
9.026023965438416,4.762573085867256,0
4.557762898336111,9.947017489350248,1
2.023633647952303,6.745974769790241,0
3.0595662415065252,8.146384431178827,1
5.79219568941896,9.02553969219232,1
1.767727829392317,7.875898362293392,1
8.566142840923755,1.8517934495356758,1
7.585195298352101,5.621707337375722,0
7.194629559509368,1.0189415731454488,1
4.320930397751037,6.529221265639984,0
6.2730884070244315,9.553494281878109,0
5.840979689127356,5.127320643001113,0
6.4984660155482,4.329724928677672,0
0.8444432113988909,0.35842751418163177,1
4.1580740217060965,9.597745223292204,1
0.4161417386189248,1.0300268413015878,0
4.9399081924451895,0.41079093304846936,0
3.298612123327853,2.460666115049385,0
1.445241888660469,0.6553043391838242,0
1.0340296772255164,4.551178424117623,1
5.87644572177712,5.160878012571124,0
1.705929685368861,3.1256994902858395,0
9.251201183767972,0.5096048257488606,1
5.8106113970039495,1.116003682492267,1
3.4686980453483707,3.8450437798992807,0
5.9091549148141675,0.6052845082653613,0
0.22803871029697498,6.981897256099135,0
9.585592132414453,2.07020541524812,1
4.823034369429003,3.020715687836385,0
7.827352272502862,3.941257771780975,0
0.8272999992243857,4.166096330691479,0
4.866583308381603,0.016607076748005323,1
4.907069943545209,1.1207037099869754,0
9.37826454974983,8.627645637408781,0
5.717280523760754,0.01233062511908134,1
4.734894010569538,5.081673558128751,0
2.669756630918936,4.895020065072081,0
3.315689973425522,3.330941610106378,0
5.206724024715378,4.313270201464496,0
4.389114603050467,7.805811375265844,1
0.21612079880330426,8.412037062149565,1
8.262919241943578,2.6034854341525007,1
8.961607718397667,3.2249044096772983,0
1.4024908899861077,2.4248285302833272,1
5.540361435390494,4.798634005510651,0
